Año,Trimestre,Provincia,Tipo Conexion,Accesos
2019,1,Buenos Aires,Fibra óptica,336362
2019,1,Capital Federal,Fibra óptica,32281
2019,1,Catamarca,Fibra óptica,16
2019,1,Chaco,Fibra óptica,1951
2019,1,Chubut,Fibra óptica,1923
2019,1,Córdoba,Fibra óptica,19902
2019,1,Corrientes,Fibra óptica,1615
2019,1,Entre Ríos,Fibra óptica,12723
2019,1,Formosa,Fibra óptica,940
2019,1,Jujuy,Fibra óptica,153
2019,1,La Pampa,Fibra óptica,2891
2019,1,La Rioja,Fibra óptica,12
2019,1,Mendoza,Fibra óptica,5662
2019,1,Misiones,Fibra óptica,465
2019,1,Neuquén,Fibra óptica,3114
2019,1,Río Negro,Fibra óptica,3994
2019,1,Salta,Fibra óptica,647
2019,1,San Juan,Fibra óptica,808
2019,1,San Luis,Fibra óptica,378
2019,1,Santa Cruz,Fibra óptica,382
2019,1,Santa Fe,Fibra óptica,15621
2019,1,Santiago Del Estero,Fibra óptica,23
2019,1,Tierra Del Fuego,Fibra óptica,1623
2019,1,Tucumán,Fibra óptica,118
2018,4,Buenos Aires,Fibra óptica,296102
2018,4,Capital Federal,Fibra óptica,33042
2018,4,Catamarca,Fibra óptica,16
2018,4,Chaco,Fibra óptica,1940
2018,4,Chubut,Fibra óptica,952
2018,4,Córdoba,Fibra óptica,17675
2018,4,Corrientes,Fibra óptica,796
2018,4,Entre Ríos,Fibra óptica,4853
2018,4,Formosa,Fibra óptica,887
2018,4,Jujuy,Fibra óptica,153
2018,4,La Pampa,Fibra óptica,2685
2018,4,La Rioja,Fibra óptica,12
2018,4,Mendoza,Fibra óptica,5665
2018,4,Misiones,Fibra óptica,465
2018,4,Neuquén,Fibra óptica,3115
2018,4,Río Negro,Fibra óptica,1299
2018,4,Salta,Fibra óptica,638
2018,4,San Juan,Fibra óptica,806
2018,4,San Luis,Fibra óptica,378
2018,4,Santa Cruz,Fibra óptica,382
2018,4,Santa Fe,Fibra óptica,14387
2018,4,Santiago Del Estero,Fibra óptica,23
2018,4,Tierra Del Fuego,Fibra óptica,1623
2018,4,Tucumán,Fibra óptica,119
2018,3,Buenos Aires,Fibra óptica,156382
2018,3,Capital Federal,Fibra óptica,35694
2018,3,Catamarca,Fibra óptica,15
2018,3,Chaco,Fibra óptica,1990
2018,3,Chubut,Fibra óptica,1239
2018,3,Córdoba,Fibra óptica,15785
2018,3,Corrientes,Fibra óptica,212
2018,3,Entre Ríos,Fibra óptica,2403
2018,3,Formosa,Fibra óptica,817
2018,3,Jujuy,Fibra óptica,32
2018,3,La Pampa,Fibra óptica,8437
2018,3,La Rioja,Fibra óptica,13
2018,3,Mendoza,Fibra óptica,5744
2018,3,Misiones,Fibra óptica,512
2018,3,Neuquén,Fibra óptica,998
2018,3,Río Negro,Fibra óptica,1252
2018,3,Salta,Fibra óptica,678
2018,3,San Juan,Fibra óptica,826
2018,3,San Luis,Fibra óptica,368
2018,3,Santa Cruz,Fibra óptica,585
2018,3,Santa Fe,Fibra óptica,11749
2018,3,Santiago Del Estero,Fibra óptica,23
2018,3,Tierra Del Fuego,Fibra óptica,1502
2018,3,Tucumán,Fibra óptica,110
2018,2,Buenos Aires,Fibra óptica,143626
2018,2,Capital Federal,Fibra óptica,35610
2018,2,Catamarca,Fibra óptica,15
2018,2,Chaco,Fibra óptica,562
2018,2,Chubut,Fibra óptica,1239
2018,2,Córdoba,Fibra óptica,13832
2018,2,Corrientes,Fibra óptica,201
2018,2,Entre Ríos,Fibra óptica,2405
2018,2,Formosa,Fibra óptica,18
2018,2,Jujuy,Fibra óptica,23
2018,2,La Pampa,Fibra óptica,8420
2018,2,La Rioja,Fibra óptica,13
2018,2,Mendoza,Fibra óptica,3084
2018,2,Misiones,Fibra óptica,512
2018,2,Neuquén,Fibra óptica,998
2018,2,Río Negro,Fibra óptica,1252
2018,2,Salta,Fibra óptica,678
2018,2,San Juan,Fibra óptica,826
2018,2,San Luis,Fibra óptica,368
2018,2,Santa Cruz,Fibra óptica,585
2018,2,Santa Fe,Fibra óptica,11354
2018,2,Santiago Del Estero,Fibra óptica,23
2018,2,Tierra Del Fuego,Fibra óptica,531
2018,2,Tucumán,Fibra óptica,110
2018,1,Buenos Aires,Fibra óptica,133928
2018,1,Capital Federal,Fibra óptica,35535
2018,1,Catamarca,Fibra óptica,15
2018,1,Chaco,Fibra óptica,383
2018,1,Chubut,Fibra óptica,1194
2018,1,Córdoba,Fibra óptica,13178
2018,1,Corrientes,Fibra óptica,888
2018,1,Entre Ríos,Fibra óptica,3789
2018,1,Formosa,Fibra óptica,17
2018,1,Jujuy,Fibra óptica,23
2018,1,La Pampa,Fibra óptica,8386
2018,1,La Rioja,Fibra óptica,13
2018,1,Mendoza,Fibra óptica,3086
2018,1,Misiones,Fibra óptica,328
2018,1,Neuquén,Fibra óptica,1000
2018,1,Río Negro,Fibra óptica,1251
2018,1,Salta,Fibra óptica,118
2018,1,San Juan,Fibra óptica,826
2018,1,San Luis,Fibra óptica,368
2018,1,Santa Cruz,Fibra óptica,1799
2018,1,Santa Fe,Fibra óptica,10674
2018,1,Santiago Del Estero,Fibra óptica,23
2018,1,Tierra Del Fuego,Fibra óptica,531
2018,1,Tucumán,Fibra óptica,107
2017,4,Buenos Aires,Fibra óptica,131181
2017,4,Capital Federal,Fibra óptica,36277
2017,4,Catamarca,Fibra óptica,11
2017,4,Chaco,Fibra óptica,389
2017,4,Chubut,Fibra óptica,1187
2017,4,Córdoba,Fibra óptica,12778
2017,4,Corrientes,Fibra óptica,894
2017,4,Entre Ríos,Fibra óptica,1894
2017,4,Formosa,Fibra óptica,19
2017,4,Jujuy,Fibra óptica,20
2017,4,La Pampa,Fibra óptica,8272
2017,4,La Rioja,Fibra óptica,14
2017,4,Mendoza,Fibra óptica,3015
2017,4,Misiones,Fibra óptica,95
2017,4,Neuquén,Fibra óptica,1017
2017,4,Río Negro,Fibra óptica,1250
2017,4,Salta,Fibra óptica,127
2017,4,San Juan,Fibra óptica,812
2017,4,San Luis,Fibra óptica,335
2017,4,Santa Cruz,Fibra óptica,582
2017,4,Santa Fe,Fibra óptica,10602
2017,4,Santiago Del Estero,Fibra óptica,19
2017,4,Tierra Del Fuego,Fibra óptica,530
2017,4,Tucumán,Fibra óptica,105
2017,3,Buenos Aires,Fibra óptica,124920
2017,3,Capital Federal,Fibra óptica,33481
2017,3,Catamarca,Fibra óptica,12
2017,3,Chaco,Fibra óptica,456
2017,3,Chubut,Fibra óptica,1217
2017,3,Córdoba,Fibra óptica,10579
2017,3,Corrientes,Fibra óptica,947
2017,3,Entre Ríos,Fibra óptica,1786
2017,3,Formosa,Fibra óptica,428
2017,3,Jujuy,Fibra óptica,20
2017,3,La Pampa,Fibra óptica,5153
2017,3,La Rioja,Fibra óptica,14
2017,3,Mendoza,Fibra óptica,2772
2017,3,Misiones,Fibra óptica,110
2017,3,Neuquén,Fibra óptica,1044
2017,3,Río Negro,Fibra óptica,1106
2017,3,Salta,Fibra óptica,127
2017,3,San Juan,Fibra óptica,816
2017,3,San Luis,Fibra óptica,347
2017,3,Santa Cruz,Fibra óptica,1544
2017,3,Santa Fe,Fibra óptica,6338
2017,3,Santiago Del Estero,Fibra óptica,19
2017,3,Tierra Del Fuego,Fibra óptica,622
2017,3,Tucumán,Fibra óptica,106
2017,2,Buenos Aires,Fibra óptica,119132
2017,2,Capital Federal,Fibra óptica,38628
2017,2,Catamarca,Fibra óptica,14
2017,2,Chaco,Fibra óptica,458
2017,2,Chubut,Fibra óptica,916
2017,2,Córdoba,Fibra óptica,4451
2017,2,Corrientes,Fibra óptica,258
2017,2,Entre Ríos,Fibra óptica,254
2017,2,Formosa,Fibra óptica,17
2017,2,Jujuy,Fibra óptica,22
2017,2,La Pampa,Fibra óptica,5194
2017,2,La Rioja,Fibra óptica,15
2017,2,Mendoza,Fibra óptica,2581
2017,2,Misiones,Fibra óptica,103
2017,2,Neuquén,Fibra óptica,1133
2017,2,Río Negro,Fibra óptica,961
2017,2,Salta,Fibra óptica,115
2017,2,San Juan,Fibra óptica,772
2017,2,San Luis,Fibra óptica,354
2017,2,Santa Cruz,Fibra óptica,1365
2017,2,Santa Fe,Fibra óptica,3234
2017,2,Santiago Del Estero,Fibra óptica,19
2017,2,Tierra Del Fuego,Fibra óptica,665
2017,2,Tucumán,Fibra óptica,116
2017,1,Buenos Aires,Fibra óptica,118839
2017,1,Capital Federal,Fibra óptica,38259
2017,1,Catamarca,Fibra óptica,14
2017,1,Chaco,Fibra óptica,252
2017,1,Chubut,Fibra óptica,916
2017,1,Córdoba,Fibra óptica,4871
2017,1,Corrientes,Fibra óptica,236
2017,1,Entre Ríos,Fibra óptica,230
2017,1,Formosa,Fibra óptica,16
2017,1,Jujuy,Fibra óptica,22
2017,1,La Pampa,Fibra óptica,5194
2017,1,La Rioja,Fibra óptica,15
2017,1,Mendoza,Fibra óptica,2581
2017,1,Misiones,Fibra óptica,101
2017,1,Neuquén,Fibra óptica,1124
2017,1,Río Negro,Fibra óptica,954
2017,1,Salta,Fibra óptica,114
2017,1,San Juan,Fibra óptica,772
2017,1,San Luis,Fibra óptica,354
2017,1,Santa Cruz,Fibra óptica,1272
2017,1,Santa Fe,Fibra óptica,3210
2017,1,Santiago Del Estero,Fibra óptica,19
2017,1,Tierra Del Fuego,Fibra óptica,665
2017,1,Tucumán,Fibra óptica,116
2016,4,Buenos Aires,Fibra óptica,118747
2016,4,Capital Federal,Fibra óptica,38161
2016,4,Catamarca,Fibra óptica,14
2016,4,Chaco,Fibra óptica,248
2016,4,Chubut,Fibra óptica,916
2016,4,Córdoba,Fibra óptica,3368
2016,4,Corrientes,Fibra óptica,233
2016,4,Entre Ríos,Fibra óptica,226
2016,4,Formosa,Fibra óptica,16
2016,4,Jujuy,Fibra óptica,22
2016,4,La Pampa,Fibra óptica,5054
2016,4,La Rioja,Fibra óptica,16
2016,4,Mendoza,Fibra óptica,2579
2016,4,Misiones,Fibra óptica,100
2016,4,Neuquén,Fibra óptica,1124
2016,4,Río Negro,Fibra óptica,954
2016,4,Salta,Fibra óptica,110
2016,4,San Juan,Fibra óptica,772
2016,4,San Luis,Fibra óptica,354
2016,4,Santa Cruz,Fibra óptica,1055
2016,4,Santa Fe,Fibra óptica,3201
2016,4,Santiago Del Estero,Fibra óptica,19
2016,4,Tierra Del Fuego,Fibra óptica,665
2016,4,Tucumán,Fibra óptica,116
2016,3,Buenos Aires,Fibra óptica,113463
2016,3,Capital Federal,Fibra óptica,36796
2016,3,Catamarca,Fibra óptica,14
2016,3,Chaco,Fibra óptica,232
2016,3,Chubut,Fibra óptica,916
2016,3,Córdoba,Fibra óptica,2540
2016,3,Corrientes,Fibra óptica,217
2016,3,Entre Ríos,Fibra óptica,206
2016,3,Formosa,Fibra óptica,9
2016,3,Jujuy,Fibra óptica,22
2016,3,La Pampa,Fibra óptica,4910
2016,3,La Rioja,Fibra óptica,15
2016,3,Mendoza,Fibra óptica,2576
2016,3,Misiones,Fibra óptica,79
2016,3,Neuquén,Fibra óptica,1093
2016,3,Río Negro,Fibra óptica,942
2016,3,Salta,Fibra óptica,90
2016,3,San Juan,Fibra óptica,770
2016,3,San Luis,Fibra óptica,354
2016,3,Santa Cruz,Fibra óptica,817
2016,3,Santa Fe,Fibra óptica,3037
2016,3,Santiago Del Estero,Fibra óptica,19
2016,3,Tierra Del Fuego,Fibra óptica,665
2016,3,Tucumán,Fibra óptica,116
2016,2,Buenos Aires,Fibra óptica,113070
2016,2,Capital Federal,Fibra óptica,36669
2016,2,Catamarca,Fibra óptica,14
2016,2,Chaco,Fibra óptica,221
2016,2,Chubut,Fibra óptica,916
2016,2,Córdoba,Fibra óptica,1709
2016,2,Corrientes,Fibra óptica,203
2016,2,Entre Ríos,Fibra óptica,169
2016,2,Formosa,Fibra óptica,6
2016,2,Jujuy,Fibra óptica,22
2016,2,La Pampa,Fibra óptica,4708
2016,2,La Rioja,Fibra óptica,15
2016,2,Mendoza,Fibra óptica,2576
2016,2,Misiones,Fibra óptica,77
2016,2,Neuquén,Fibra óptica,1088
2016,2,Río Negro,Fibra óptica,939
2016,2,Salta,Fibra óptica,85
2016,2,San Juan,Fibra óptica,770
2016,2,San Luis,Fibra óptica,354
2016,2,Santa Cruz,Fibra óptica,396
2016,2,Santa Fe,Fibra óptica,2981
2016,2,Santiago Del Estero,Fibra óptica,19
2016,2,Tierra Del Fuego,Fibra óptica,665
2016,2,Tucumán,Fibra óptica,116
2016,1,Buenos Aires,Fibra óptica,111231
2016,1,Capital Federal,Fibra óptica,36332
2016,1,Catamarca,Fibra óptica,15
2016,1,Chaco,Fibra óptica,211
2016,1,Chubut,Fibra óptica,916
2016,1,Córdoba,Fibra óptica,674
2016,1,Corrientes,Fibra óptica,192
2016,1,Entre Ríos,Fibra óptica,146
2016,1,Formosa,Fibra óptica,5
2016,1,Jujuy,Fibra óptica,22
2016,1,La Pampa,Fibra óptica,4536
2016,1,La Rioja,Fibra óptica,16
2016,1,Mendoza,Fibra óptica,2576
2016,1,Misiones,Fibra óptica,70
2016,1,Neuquén,Fibra óptica,1085
2016,1,Río Negro,Fibra óptica,937
2016,1,Salta,Fibra óptica,73
2016,1,San Juan,Fibra óptica,770
2016,1,San Luis,Fibra óptica,354
2016,1,Santa Cruz,Fibra óptica,396
2016,1,Santa Fe,Fibra óptica,3014
2016,1,Santiago Del Estero,Fibra óptica,19
2016,1,Tierra Del Fuego,Fibra óptica,665
2016,1,Tucumán,Fibra óptica,116
2015,4,Buenos Aires,Fibra óptica,103269
2015,4,Capital Federal,Fibra óptica,19818
2015,4,Catamarca,Fibra óptica,15
2015,4,Chaco,Fibra óptica,186
2015,4,Chubut,Fibra óptica,916
2015,4,Córdoba,Fibra óptica,480
2015,4,Corrientes,Fibra óptica,177
2015,4,Entre Ríos,Fibra óptica,122
2015,4,Formosa,Fibra óptica,4
2015,4,Jujuy,Fibra óptica,22
2015,4,La Pampa,Fibra óptica,4327
2015,4,La Rioja,Fibra óptica,16
2015,4,Mendoza,Fibra óptica,2572
2015,4,Misiones,Fibra óptica,48
2015,4,Neuquén,Fibra óptica,1048
2015,4,Río Negro,Fibra óptica,915
2015,4,Salta,Fibra óptica,47
2015,4,San Juan,Fibra óptica,770
2015,4,San Luis,Fibra óptica,354
2015,4,Santa Cruz,Fibra óptica,396
2015,4,Santa Fe,Fibra óptica,2885
2015,4,Santiago Del Estero,Fibra óptica,19
2015,4,Tierra Del Fuego,Fibra óptica,665
2015,4,Tucumán,Fibra óptica,116
2015,3,Buenos Aires,Fibra óptica,113590
2015,3,Capital Federal,Fibra óptica,30974
2015,3,Catamarca,Fibra óptica,15
2015,3,Chaco,Fibra óptica,186
2015,3,Chubut,Fibra óptica,916
2015,3,Córdoba,Fibra óptica,1450
2015,3,Corrientes,Fibra óptica,176
2015,3,Entre Ríos,Fibra óptica,122
2015,3,Formosa,Fibra óptica,2
2015,3,Jujuy,Fibra óptica,22
2015,3,La Pampa,Fibra óptica,4078
2015,3,La Rioja,Fibra óptica,16
2015,3,Mendoza,Fibra óptica,2572
2015,3,Misiones,Fibra óptica,46
2015,3,Neuquén,Fibra óptica,1045
2015,3,Río Negro,Fibra óptica,917
2015,3,Salta,Fibra óptica,47
2015,3,San Juan,Fibra óptica,770
2015,3,San Luis,Fibra óptica,354
2015,3,Santa Cruz,Fibra óptica,396
2015,3,Santa Fe,Fibra óptica,4169
2015,3,Santiago Del Estero,Fibra óptica,19
2015,3,Tierra Del Fuego,Fibra óptica,665
2015,3,Tucumán,Fibra óptica,116
2015,2,Buenos Aires,Fibra óptica,115660
2015,2,Capital Federal,Fibra óptica,19786
2015,2,Catamarca,Fibra óptica,15
2015,2,Chaco,Fibra óptica,179
2015,2,Chubut,Fibra óptica,916
2015,2,Córdoba,Fibra óptica,435
2015,2,Corrientes,Fibra óptica,157
2015,2,Entre Ríos,Fibra óptica,119
2015,2,Formosa,Fibra óptica,2
2015,2,Jujuy,Fibra óptica,22
2015,2,La Pampa,Fibra óptica,3719
2015,2,La Rioja,Fibra óptica,16
2015,2,Mendoza,Fibra óptica,2572
2015,2,Misiones,Fibra óptica,37
2015,2,Neuquén,Fibra óptica,1044
2015,2,Río Negro,Fibra óptica,916
2015,2,Salta,Fibra óptica,47
2015,2,San Juan,Fibra óptica,770
2015,2,San Luis,Fibra óptica,354
2015,2,Santa Cruz,Fibra óptica,396
2015,2,Santa Fe,Fibra óptica,2877
2015,2,Santiago Del Estero,Fibra óptica,19
2015,2,Tierra Del Fuego,Fibra óptica,665
2015,2,Tucumán,Fibra óptica,116
2015,1,Buenos Aires,Fibra óptica,134177
2015,1,Capital Federal,Fibra óptica,19334
2015,1,Catamarca,Fibra óptica,16
2015,1,Chaco,Fibra óptica,164
2015,1,Chubut,Fibra óptica,906
2015,1,Córdoba,Fibra óptica,415
2015,1,Corrientes,Fibra óptica,129
2015,1,Entre Ríos,Fibra óptica,108
2015,1,Formosa,Fibra óptica,1
2015,1,Jujuy,Fibra óptica,22
2015,1,La Pampa,Fibra óptica,3215
2015,1,La Rioja,Fibra óptica,16
2015,1,Mendoza,Fibra óptica,2542
2015,1,Misiones,Fibra óptica,30
2015,1,Neuquén,Fibra óptica,1024
2015,1,Río Negro,Fibra óptica,907
2015,1,Salta,Fibra óptica,47
2015,1,San Juan,Fibra óptica,755
2015,1,San Luis,Fibra óptica,351
2015,1,Santa Cruz,Fibra óptica,392
2015,1,Santa Fe,Fibra óptica,2845
2015,1,Santiago Del Estero,Fibra óptica,19
2015,1,Tierra Del Fuego,Fibra óptica,657
2015,1,Tucumán,Fibra óptica,116
2014,4,Buenos Aires,Fibra óptica,120528
2014,4,Capital Federal,Fibra óptica,17155
2014,4,Catamarca,Fibra óptica,16
2014,4,Chaco,Fibra óptica,31
2014,4,Chubut,Fibra óptica,891
2014,4,Córdoba,Fibra óptica,419
2014,4,Corrientes,Fibra óptica,40
2014,4,Entre Ríos,Fibra óptica,57
2014,4,Formosa,Fibra óptica,1
2014,4,Jujuy,Fibra óptica,22
2014,4,La Pampa,Fibra óptica,514
2014,4,La Rioja,Fibra óptica,17
2014,4,Mendoza,Fibra óptica,2534
2014,4,Misiones,Fibra óptica,16
2014,4,Neuquén,Fibra óptica,1014
2014,4,Río Negro,Fibra óptica,901
2014,4,Salta,Fibra óptica,48
2014,4,San Juan,Fibra óptica,740
2014,4,San Luis,Fibra óptica,355
2014,4,Santa Cruz,Fibra óptica,388
2014,4,Santa Fe,Fibra óptica,3205
2014,4,Santiago Del Estero,Fibra óptica,19
2014,4,Tierra Del Fuego,Fibra óptica,655
2014,4,Tucumán,Fibra óptica,116
2014,3,Buenos Aires,Fibra óptica,124474
2014,3,Capital Federal,Fibra óptica,17886
2014,3,Catamarca,Fibra óptica,15
2014,3,Chaco,Fibra óptica,29
2014,3,Chubut,Fibra óptica,882
2014,3,Córdoba,Fibra óptica,444
2014,3,Corrientes,Fibra óptica,31
2014,3,Entre Ríos,Fibra óptica,48
2014,3,Formosa,Fibra óptica,0
2014,3,Jujuy,Fibra óptica,22
2014,3,La Pampa,Fibra óptica,538
2014,3,La Rioja,Fibra óptica,14
2014,3,Mendoza,Fibra óptica,2512
2014,3,Misiones,Fibra óptica,4
2014,3,Neuquén,Fibra óptica,1000
2014,3,Río Negro,Fibra óptica,888
2014,3,Salta,Fibra óptica,43
2014,3,San Juan,Fibra óptica,731
2014,3,San Luis,Fibra óptica,355
2014,3,Santa Cruz,Fibra óptica,385
2014,3,Santa Fe,Fibra óptica,4407
2014,3,Santiago Del Estero,Fibra óptica,19
2014,3,Tierra Del Fuego,Fibra óptica,650
2014,3,Tucumán,Fibra óptica,117
2014,2,Buenos Aires,Fibra óptica,120008
2014,2,Capital Federal,Fibra óptica,17729
2014,2,Catamarca,Fibra óptica,17
2014,2,Chaco,Fibra óptica,30
2014,2,Chubut,Fibra óptica,866
2014,2,Córdoba,Fibra óptica,351
2014,2,Corrientes,Fibra óptica,31
2014,2,Entre Ríos,Fibra óptica,49
2014,2,Formosa,Fibra óptica,0
2014,2,Jujuy,Fibra óptica,23
2014,2,La Pampa,Fibra óptica,513
2014,2,La Rioja,Fibra óptica,14
2014,2,Mendoza,Fibra óptica,2480
2014,2,Misiones,Fibra óptica,4
2014,2,Neuquén,Fibra óptica,997
2014,2,Río Negro,Fibra óptica,876
2014,2,Salta,Fibra óptica,45
2014,2,San Juan,Fibra óptica,722
2014,2,San Luis,Fibra óptica,354
2014,2,Santa Cruz,Fibra óptica,381
2014,2,Santa Fe,Fibra óptica,3085
2014,2,Santiago Del Estero,Fibra óptica,19
2014,2,Tierra Del Fuego,Fibra óptica,648
2014,2,Tucumán,Fibra óptica,121
2014,1,Buenos Aires,Fibra óptica,120960
2014,1,Capital Federal,Fibra óptica,17767
2014,1,Catamarca,Fibra óptica,17
2014,1,Chaco,Fibra óptica,30
2014,1,Chubut,Fibra óptica,866
2014,1,Córdoba,Fibra óptica,347
2014,1,Corrientes,Fibra óptica,31
2014,1,Entre Ríos,Fibra óptica,49
2014,1,Formosa,Fibra óptica,0
2014,1,Jujuy,Fibra óptica,23
2014,1,La Pampa,Fibra óptica,513
2014,1,La Rioja,Fibra óptica,14
2014,1,Mendoza,Fibra óptica,2480
2014,1,Misiones,Fibra óptica,4
2014,1,Neuquén,Fibra óptica,997
2014,1,Río Negro,Fibra óptica,876
2014,1,Salta,Fibra óptica,45
2014,1,San Juan,Fibra óptica,722
2014,1,San Luis,Fibra óptica,354
2014,1,Santa Cruz,Fibra óptica,381
2014,1,Santa Fe,Fibra óptica,3059
2014,1,Santiago Del Estero,Fibra óptica,19
2014,1,Tierra Del Fuego,Fibra óptica,648
2014,1,Tucumán,Fibra óptica,121
2022,3,Buenos Aires,Wireless,126846
2022,3,Capital Federal,Wireless,5758
2022,3,Catamarca,Wireless,1329
2022,3,Chaco,Wireless,8178
2022,3,Chubut,Wireless,29784
2022,3,Córdoba,Wireless,61070
2022,3,Corrientes,Wireless,7256
2022,3,Entre Ríos,Wireless,26098
2022,3,Formosa,Wireless,16935
2022,3,Jujuy,Wireless,4033
2022,3,La Pampa,Wireless,20216
2022,3,La Rioja,Wireless,6395
2022,3,Mendoza,Wireless,27625
2022,3,Misiones,Wireless,11074
2022,3,Neuquén,Wireless,27482
2022,3,Río Negro,Wireless,16760
2022,3,Salta,Wireless,10082
2022,3,San Juan,Wireless,21860
2022,3,San Luis,Wireless,70614
2022,3,Santa Cruz,Wireless,3896
2022,3,Santa Fe,Wireless,43079
2022,3,Santiago Del Estero,Wireless,6618
2022,3,Tierra Del Fuego,Wireless,125
2022,3,Tucumán,Wireless,3997
2022,2,Buenos Aires,Wireless,126847
2022,2,Capital Federal,Wireless,5757
2022,2,Catamarca,Wireless,1329
2022,2,Chaco,Wireless,8178
2022,2,Chubut,Wireless,29784
2022,2,Córdoba,Wireless,61107
2022,2,Corrientes,Wireless,7256
2022,2,Entre Ríos,Wireless,26098
2022,2,Formosa,Wireless,16910
2022,2,Jujuy,Wireless,3955
2022,2,La Pampa,Wireless,20200
2022,2,La Rioja,Wireless,6395
2022,2,Mendoza,Wireless,26964
2022,2,Misiones,Wireless,11074
2022,2,Neuquén,Wireless,27371
2022,2,Río Negro,Wireless,16760
2022,2,Salta,Wireless,10068
2022,2,San Juan,Wireless,21859
2022,2,San Luis,Wireless,70614
2022,2,Santa Cruz,Wireless,3896
2022,2,Santa Fe,Wireless,43081
2022,2,Santiago Del Estero,Wireless,6618
2022,2,Tierra Del Fuego,Wireless,125
2022,2,Tucumán,Wireless,3997
2022,1,Buenos Aires,Wireless,125521
2022,1,Capital Federal,Wireless,5784
2022,1,Catamarca,Wireless,1328
2022,1,Chaco,Wireless,8164
2022,1,Chubut,Wireless,30592
2022,1,Córdoba,Wireless,60843
2022,1,Corrientes,Wireless,6774
2022,1,Entre Ríos,Wireless,26098
2022,1,Formosa,Wireless,16876
2022,1,Jujuy,Wireless,4662
2022,1,La Pampa,Wireless,19903
2022,1,La Rioja,Wireless,6395
2022,1,Mendoza,Wireless,26969
2022,1,Misiones,Wireless,7807
2022,1,Neuquén,Wireless,23098
2022,1,Río Negro,Wireless,16815
2022,1,Salta,Wireless,5950
2022,1,San Juan,Wireless,20723
2022,1,San Luis,Wireless,71809
2022,1,Santa Cruz,Wireless,3974
2022,1,Santa Fe,Wireless,45261
2022,1,Santiago Del Estero,Wireless,6349
2022,1,Tierra Del Fuego,Wireless,124
2022,1,Tucumán,Wireless,3995
2021,4,Buenos Aires,Wireless,126887
2021,4,Capital Federal,Wireless,5679
2021,4,Catamarca,Wireless,1512
2021,4,Chaco,Wireless,8005
2021,4,Chubut,Wireless,28041
2021,4,Córdoba,Wireless,61277
2021,4,Corrientes,Wireless,6778
2021,4,Entre Ríos,Wireless,25022
2021,4,Formosa,Wireless,16018
2021,4,Jujuy,Wireless,2927
2021,4,La Pampa,Wireless,19286
2021,4,La Rioja,Wireless,6613
2021,4,Mendoza,Wireless,24666
2021,4,Misiones,Wireless,7649
2021,4,Neuquén,Wireless,21531
2021,4,Río Negro,Wireless,16558
2021,4,Salta,Wireless,5882
2021,4,San Juan,Wireless,11423
2021,4,San Luis,Wireless,70560
2021,4,Santa Cruz,Wireless,4346
2021,4,Santa Fe,Wireless,43556
2021,4,Santiago Del Estero,Wireless,6256
2021,4,Tierra Del Fuego,Wireless,124
2021,4,Tucumán,Wireless,2511
2021,3,Buenos Aires,Wireless,120228
2021,3,Capital Federal,Wireless,6059
2021,3,Catamarca,Wireless,1568
2021,3,Chaco,Wireless,8018
2021,3,Chubut,Wireless,23376
2021,3,Córdoba,Wireless,57617
2021,3,Corrientes,Wireless,6766
2021,3,Entre Ríos,Wireless,23500
2021,3,Formosa,Wireless,15690
2021,3,Jujuy,Wireless,2952
2021,3,La Pampa,Wireless,14479
2021,3,La Rioja,Wireless,6613
2021,3,Mendoza,Wireless,21811
2021,3,Misiones,Wireless,7198
2021,3,Neuquén,Wireless,19270
2021,3,Río Negro,Wireless,15031
2021,3,Salta,Wireless,5724
2021,3,San Juan,Wireless,11372
2021,3,San Luis,Wireless,68856
2021,3,Santa Cruz,Wireless,4269
2021,3,Santa Fe,Wireless,43447
2021,3,Santiago Del Estero,Wireless,6147
2021,3,Tierra Del Fuego,Wireless,16
2021,3,Tucumán,Wireless,2408
2021,2,Buenos Aires,Wireless,113546
2021,2,Capital Federal,Wireless,5580
2021,2,Catamarca,Wireless,1449
2021,2,Chaco,Wireless,8018
2021,2,Chubut,Wireless,23682
2021,2,Córdoba,Wireless,55944
2021,2,Corrientes,Wireless,6557
2021,2,Entre Ríos,Wireless,23786
2021,2,Formosa,Wireless,15690
2021,2,Jujuy,Wireless,2731
2021,2,La Pampa,Wireless,13209
2021,2,La Rioja,Wireless,6245
2021,2,Mendoza,Wireless,21811
2021,2,Misiones,Wireless,5317
2021,2,Neuquén,Wireless,19218
2021,2,Río Negro,Wireless,15031
2021,2,Salta,Wireless,5724
2021,2,San Juan,Wireless,11372
2021,2,San Luis,Wireless,66860
2021,2,Santa Cruz,Wireless,4269
2021,2,Santa Fe,Wireless,43997
2021,2,Santiago Del Estero,Wireless,5081
2021,2,Tierra Del Fuego,Wireless,14
2021,2,Tucumán,Wireless,1837
2021,1,Buenos Aires,Wireless,98806
2021,1,Capital Federal,Wireless,5559
2021,1,Catamarca,Wireless,322
2021,1,Chaco,Wireless,8004
2021,1,Chubut,Wireless,23723
2021,1,Córdoba,Wireless,54137
2021,1,Corrientes,Wireless,5949
2021,1,Entre Ríos,Wireless,20836
2021,1,Formosa,Wireless,15669
2021,1,Jujuy,Wireless,2677
2021,1,La Pampa,Wireless,12369
2021,1,La Rioja,Wireless,250
2021,1,Mendoza,Wireless,18332
